dataset_id	movie_name	entity_url	entity_id
1414	Mother (1996)	http://dbpedia.org/resource/Mother_India	6328
2730	Barry Lyndon (1975)	http://dbpedia.org/resource/Barry_Lyndon	10272
3014	Bustin' Loose (1981)	http://dbpedia.org/resource/Bustin'_Loose_(film)	6397
2875	Sommersby (1993)	http://dbpedia.org/resource/Sommersby	10771
3519	Force 10 from Navarone (1978)	http://dbpedia.org/resource/Force_10_from_Navarone_(film)	9903
3765	Hot Spot, The (1990)	http://dbpedia.org/resource/The_Hot_Spot	2750
75	Big Bully (1996)	http://dbpedia.org/resource/Big_Bully_(film)	2201
3912	Beautiful (2000)	http://dbpedia.org/resource/A_Beautiful_Mind_(film)	7969
215	Before Sunrise (1995)	http://dbpedia.org/resource/Before_Sunrise	10301
610	Heavy Metal (1981)	http://dbpedia.org/resource/Heavy_Metal_(film)	12260
2605	Entrapment (1999)	http://dbpedia.org/resource/Entrapment_(film)	2748
3520	How to Stuff a Wild Bikini (1965)	http://dbpedia.org/resource/How_to_Stuff_a_Wild_Bikini	7690
1264	Diva (1981)	http://dbpedia.org/resource/Diva_(1981_film)	11281
3015	Coma (1978)	http://dbpedia.org/resource/Coma_(1978_film)	5154
2732	Jules and Jim (Jules et Jim) (1961)	http://dbpedia.org/resource/Jules_and_Jim	5648
490	Malice (1993)	http://dbpedia.org/resource/Malice_(film)	1466
742	Thinner (1996)	http://dbpedia.org/resource/Thinner_(film)	9073
2606	Idle Hands (1999)	http://dbpedia.org/resource/Idle_Hands	13029
2366	King Kong (1933)	http://dbpedia.org/resource/King_Kong_(1933_film)	11712
743	Spy Hard (1996)	http://dbpedia.org/resource/Spy_Hard	3270
2607	Get Real (1998)	http://dbpedia.org/resource/Get_Real_(film)	5133
216	Billy Madison (1995)	http://dbpedia.org/resource/Billy_Madison	14240
3913	Barenaked in America (1999)	http://dbpedia.org/resource/Barenaked_in_America	885
611	Hellraiser: Bloodline (1996)	http://dbpedia.org/resource/Hellraiser:_Bloodline	8201
1674	Witness (1985)	http://dbpedia.org/resource/Witness_(1985_film)	9859
1416	Evita (1996)	http://dbpedia.org/resource/Evita	2752
491	Man Without a Face, The (1993)	http://dbpedia.org/resource/The_Man_Without_a_Face_(1928_serial)	6274
2069	Trip to Bountiful, The (1985)	http://dbpedia.org/resource/The_Trip_to_Bountiful	11779
3914	Broken Hearts Club, The (2000)	http://dbpedia.org/resource/The_Broken_Hearts_Club:_A_Romantic_Comedy	10666
492	Manhattan Murder Mystery (1993)	http://dbpedia.org/resource/Manhattan_Murder_Mystery	2666
612	Pallbearer, The (1996)	http://dbpedia.org/resource/The_Pallbearer	12640
2070	Tender Mercies (1983)	http://dbpedia.org/resource/Tender_Mercies	3443
1265	Groundhog Day (1993)	http://dbpedia.org/resource/Groundhog_Day_(film)	11226
3915	Girlfight (2000)	http://dbpedia.org/resource/Girlfight	6923
1675	Incognito (1997)	http://dbpedia.org/resource/Incognito_(1937_film)	1308
2071	And the Band Played On (1993)	http://dbpedia.org/resource/And_the_Band_Played_On_(film)	2717
3766	Missing in Action (1984)	http://dbpedia.org/resource/Missing_in_Action_(film)	10560
745	Close Shave, A (1995)	http://dbpedia.org/resource/A_Close_Shave	5401
493	Menace II Society (1993)	http://dbpedia.org/resource/Menace_II_Society	11268
3409	Final Destination (2000)	http://dbpedia.org/resource/Final_Destination_2	10258
3916	Remember the Titans (2000)	http://dbpedia.org/resource/Remember_the_Titans	14128
3767	Missing in Action 2: The Beginning (1985)	http://dbpedia.org/resource/Missing_in_Action_2:_The_Beginning	6324
2072	'burbs, The (1989)	http://dbpedia.org/resource/The_'Burbs	449
3016	Creepshow (1982)	http://dbpedia.org/resource/Creepshow	11907
2876	Thumbelina (1994)	http://dbpedia.org/resource/Thumbelina_(1994_film)	4452
746	Force of Evil (1948)	http://dbpedia.org/resource/Force_of_Evil	10369
494	Executive Decision (1996)	http://dbpedia.org/resource/Executive_Decision	12468
3410	Soft Fruit (1999)	http://dbpedia.org/resource/Soft_Fruit	7108
1547	Shiloh (1997)	http://dbpedia.org/resource/Shiloh_(film)	3085
1417	Portrait of a Lady, The (1996)	http://dbpedia.org/resource/The_Portrait_of_a_Lady_(film)	9290
3768	Braddock: Missing in Action III (1988)	http://dbpedia.org/resource/Braddock:_Missing_in_Action_III	8777
3017	Creepshow 2 (1987)	http://dbpedia.org/resource/Creepshow_2	4766
2733	Vibes (1988)	http://dbpedia.org/resource/Vibes_(film)	4903
2219	Murder! (1930)	http://dbpedia.org/resource/Murder!	6465
747	Stupids, The (1996)	http://dbpedia.org/resource/The_Stupids_(film)	12371
495	In the Realm of the Senses (Ai no corrida) (1976)	http://dbpedia.org/resource/In_the_Realm_of_the_Senses	10335
1419	Walkabout (1971)	http://dbpedia.org/resource/Walkabout_(film)	8051
3769	Thunderbolt and Lightfoot (1974)	http://dbpedia.org/resource/Thunderbolt_and_Lightfoot	1149
2734	Mosquito Coast, The (1986)	http://dbpedia.org/resource/The_Mosquito_Coast	3109
3157	Stuart Little (1999)	http://dbpedia.org/resource/Stuart_Little_(film)	2948
76	Screamers (1995)	http://dbpedia.org/resource/Screamers_(1995_film)	377
1266	Unforgiven (1992)	http://dbpedia.org/resource/Unforgiven	9264
980	In the Line of Duty 2 (1987)	http://dbpedia.org/resource/Yes,_Madam	7841
1420	Message to Love: The Isle of Wight Festival (1996)	http://dbpedia.org/resource/Message_to_Love	14340
885	Bogus (1996)	http://dbpedia.org/resource/Bogus_(film)	8630
3159	Fantasia 2000 (1999)	http://dbpedia.org/resource/Fantasia_2000	1028
1153	Raw Deal (1948)	http://dbpedia.org/resource/Raw_Deal_(1948_film)	5269
78	Crossing Guard, The (1995)	http://dbpedia.org/resource/The_Crossing_Guard	13985
3160	Magnolia (1999)	http://dbpedia.org/resource/Magnolia_(film)	7064
1676	Starship Troopers (1997)	http://dbpedia.org/resource/Starship_Troopers_(film)	7594
1267	Manchurian Candidate, The (1962)	http://dbpedia.org/resource/The_Manchurian_Candidate_(1962_film)	6396
3770	Dreamscape (1984)	http://dbpedia.org/resource/Dreamscape	14328
3282	Different for Girls (1996)	http://dbpedia.org/resource/Different_for_Girls	8883
2735	Golden Child, The (1986)	http://dbpedia.org/resource/The_Golden_Child	10736
613	Jane Eyre (1996)	http://dbpedia.org/resource/Jane_Eyre_(1996_film)	8256
3771	Golden Voyage of Sinbad, The (1974)	http://dbpedia.org/resource/The_Golden_Voyage_of_Sinbad	7546
3283	Minnie and Moskowitz (1971)	http://dbpedia.org/resource/Minnie_and_Moskowitz	12025
2877	Tommy (1975)	http://dbpedia.org/resource/Tommy	8161
1677	Critical Care (1997)	http://dbpedia.org/resource/Critical_Care_(film)	11536
1268	Pump Up the Volume (1990)	http://dbpedia.org/resource/Pump_Up_the_Volume_(film)	4435
2367	King Kong (1976)	http://dbpedia.org/resource/King_Kong_(1976_film)	8049
2490	Payback (1999)	http://dbpedia.org/resource/Payback_(1999_film)	11842
3018	Re-Animator (1985)	http://dbpedia.org/resource/Re-Animator	11935
3284	They Might Be Giants (1971)	http://dbpedia.org/resource/They_Might_Be_Giants_(film)	12256
2878	Hell Night (1981)	http://dbpedia.org/resource/Hell_Night	5651
748	Arrival, The (1996)	http://dbpedia.org/resource/The_Arrival_(film)	9209
496	What Happened Was... (1994)	http://dbpedia.org/resource/What_Happened_Was	7661
2368	King Kong Lives (1986)	http://dbpedia.org/resource/King_Kong_Lives	5379
3917	Hellraiser (1987)	http://dbpedia.org/resource/Hellraiser:_Deader	14191
1678	Joy Luck Club, The (1993)	http://dbpedia.org/resource/The_Joy_Luck_Club_(film)	14008
886	Bulletproof (1996)	http://dbpedia.org/resource/Bulletproof_(1996_film)	8428
3019	Drugstore Cowboy (1989)	http://dbpedia.org/resource/Drugstore_Cowboy	2323
1550	Trial and Error (1997)	http://dbpedia.org/resource/Trial_and_Error_(1997_film)	5236
3918	Hellbound: Hellraiser II (1988)	http://dbpedia.org/resource/Hellbound:_Hellraiser_II	1332
2369	Desperately Seeking Susan (1985)	http://dbpedia.org/resource/Desperately_Seeking_Susan	4007
1679	Chairman of the Board (1998)	http://dbpedia.org/resource/Chairman_of_the_Board_(film)	9687
3020	Falling Down (1993)	http://dbpedia.org/resource/Falling_Down	6789
2610	Three Seasons (1999)	http://dbpedia.org/resource/Three_Seasons	2243
3161	Onegin (1999)	http://dbpedia.org/resource/Onegin_(film)	1440
750	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)	http://dbpedia.org/resource/Dr._Strangelove	9671
3919	Hellraiser III: Hell on Earth (1992)	http://dbpedia.org/resource/Hellraiser_III:_Hell_on_Earth	3100
1269	Arsenic and Old Lace (1944)	http://dbpedia.org/resource/Arsenic_and_Old_Lace_(film)	7037
2370	Emerald Forest, The (1985)	http://dbpedia.org/resource/The_Emerald_Forest	2841
1680	Sliding Doors (1998)	http://dbpedia.org/resource/Sliding_Doors	9374
79	Juror, The (1996)	http://dbpedia.org/resource/The_Juror	3940
2073	Fandango (1985)	http://dbpedia.org/resource/Fandango_(1985_film)	395
3162	Simpatico (1999)	http://dbpedia.org/resource/Simpatico_(film)	9563
888	Land Before Time III: The Time of the Great Giving (1995)	http://dbpedia.org/resource/The_Land_Before_Time_III:_The_Time_of_the_Great_Giving	4557
2881	Double Jeopardy (1999)	http://dbpedia.org/resource/Double_Jeopardy_(film)	946
3920	Faraway, So Close (In Weiter Ferne, So Nah!) (1993)	http://dbpedia.org/resource/Faraway,_So_Close!	3815
1681	Mortal Kombat: Annihilation (1997)	http://dbpedia.org/resource/Mortal_Kombat:_Annihilation	1478
3021	Funhouse, The (1981)	http://dbpedia.org/resource/The_Funhouse	5808
1421	Grateful Dead (1995)	http://dbpedia.org/resource/Grateful_Dead:_So_Far	6604
3524	Arthur (1981)	http://dbpedia.org/resource/Arthur_(1981_film)	1889
497	Much Ado About Nothing (1993)	http://dbpedia.org/resource/Much_Ado_About_Nothing_(1993_film)	14698
3163	Topsy-Turvy (1999)	http://dbpedia.org/resource/Topsy-Turvy	2424
2882	Jakob the Liar (1999)	http://dbpedia.org/resource/Jakob_the_Liar	2817
81	Things to Do in Denver when You're Dead (1995)	http://dbpedia.org/resource/Things_to_Do_in_Denver_When_You're_Dead	9977
1422	Murder at 1600 (1997)	http://dbpedia.org/resource/Murder_at_1600	6392
498	Mr. Jones (1993)	http://dbpedia.org/resource/Mr._Jones	6535
2611	Winslow Boy, The (1998)	http://dbpedia.org/resource/The_Winslow_Boy_(1999_film)	763
1974	Friday the 13th (1980)	http://dbpedia.org/resource/Friday_the_13th_(1980_film)	14605
2883	Mumford (1999)	http://dbpedia.org/resource/Mumford_(film)	13265
1423	Hearts and Minds (1996)	http://dbpedia.org/resource/Hearts_and_Minds_(film)	4011
82	Antonia's Line (Antonia) (1995)	http://dbpedia.org/resource/Antonia's_Line	13335
614	Loaded (1994)	http://dbpedia.org/resource/Loaded_Pistols	11167
2737	Assassination (1987)	http://dbpedia.org/resource/Assassination_(1987_film)	3261
3773	House Party (1990)	http://dbpedia.org/resource/House_Party_(film)	11495
1975	Friday the 13th Part 2 (1981)	http://dbpedia.org/resource/Friday_the_13th_Part_2	10614
891	Halloween: The Curse of Michael Myers (1995)	http://dbpedia.org/resource/Halloween:_The_Curse_of_Michael_Myers	3051
2371	Fletch (1985)	http://dbpedia.org/resource/Fletch_(film)	9268
2884	Dog Park (1998)	http://dbpedia.org/resource/Dog_Park_(film)	12983
615	Bread and Chocolate (Pane e cioccolata) (1973)	http://dbpedia.org/resource/Bread_and_Chocolate	4644
2075	Mephisto (1981)	http://dbpedia.org/resource/Mephisto_(1981_film)	1804
2738	Crimes of the Heart (1986)	http://dbpedia.org/resource/Crimes_of_the_Heart_(film)	5849
3774	House Party 2 (1991)	http://dbpedia.org/resource/House_Party_2	9422
3412	Bear, The (1988)	http://dbpedia.org/resource/Brother_Bear	12399
751	Careful (1992)	http://dbpedia.org/resource/Careful_(film)	8105
1976	Friday the 13th Part 3: 3D (1982)	http://dbpedia.org/resource/Friday_the_13th_Part_III	10090
2491	Simply Irresistible (1999)	http://dbpedia.org/resource/Simply_Irresistible_(film)	8024
1160	Six of a Kind (1934)	http://dbpedia.org/resource/Six_of_a_Kind	9179
2372	Fletch Lives (1989)	http://dbpedia.org/resource/Fletch_Lives	12660
1551	Buddy (1997)	http://dbpedia.org/resource/Buddy_(1997_film)	3012
84	Last Summer in the Hamptons (1995)	http://dbpedia.org/resource/Last_Summer_in_the_Hamptons	116
2076	Blue Velvet (1986)	http://dbpedia.org/resource/Blue_Velvet_(film)	7145
616	Aristocats, The (1970)	http://dbpedia.org/resource/The_Aristocats	13428
2739	Color Purple, The (1985)	http://dbpedia.org/resource/The_Color_Purple_(film)	4702
364	Lion King, The (1994)	http://dbpedia.org/resource/Leo_the_Lion:_King_of_the_Jungle	1107
499	Mr. Wonderful (1993)	http://dbpedia.org/resource/Mr._Wonderful_(film)	3342
3285	Beach, The (2000)	http://dbpedia.org/resource/The_Beach_(film)	3360
2612	Mildred Pierce (1945)	http://dbpedia.org/resource/Mildred_Pierce_(film)	5515
3165	Boiling Point (1993)	http://dbpedia.org/resource/Boiling_Point_(1993_film)	8908
2221	Blackmail (1929)	http://dbpedia.org/resource/Blackmail_(1929_film)	11650
2492	20 Dates (1998)	http://dbpedia.org/resource/20_Dates	911
2740	Kindred, The (1986)	http://dbpedia.org/resource/Kindred_of_the_Dust	6360
500	Mrs. Doubtfire (1993)	http://dbpedia.org/resource/Mrs._Doubtfire	7301
2613	Night of the Comet (1984)	http://dbpedia.org/resource/Night_of_the_Comet	8362
365	Little Buddha (1993)	http://dbpedia.org/resource/Little_Buddha	11157
3775	Make Mine Music (1946)	http://dbpedia.org/resource/Make_Mine_Music	11397
618	Two Much (1996)	http://dbpedia.org/resource/Two_Much	11217
753	Month by the Lake, A (1995)	http://dbpedia.org/resource/A_Month_by_the_Lake	13519
1552	Con Air (1997)	http://dbpedia.org/resource/Con_Air	119
3022	General, The (1927)	http://dbpedia.org/resource/The_General_(1926_film)	203
3921	Beach Party (1963)	http://dbpedia.org/resource/Beach_Party	2215
982	Picnic (1955)	http://dbpedia.org/resource/Picnic_(1955_film)	13461
1977	Friday the 13th: The Final Chapter (1984)	http://dbpedia.org/resource/Friday_the_13th:_The_Final_Chapter	7410
2077	Journey of Natty Gann, The (1985)	http://dbpedia.org/resource/The_Journey_of_Natty_Gann	12197
892	Twelfth Night (1996)	http://dbpedia.org/resource/Twelfth_Night_(1955_film)	6970
3776	Melody Time (1948)	http://dbpedia.org/resource/Melody_Time	871
86	White Squall (1996)	http://dbpedia.org/resource/White_Squall_(film)	3415
3286	Snow Day (2000)	http://dbpedia.org/resource/Snow_Day_(film)	7040
3922	Bikini Beach (1964)	http://dbpedia.org/resource/Bikini_Beach	11794
1978	Friday the 13th Part V: A New Beginning (1985)	http://dbpedia.org/resource/Friday_the_13th:_A_New_Beginning	6700
893	Mother Night (1996)	http://dbpedia.org/resource/Mother_Night_(film)	13128
366	Wes Craven's New Nightmare (1994)	http://dbpedia.org/resource/Wes_Craven's_New_Nightmare	3158
2615	My Science Project (1985)	http://dbpedia.org/resource/My_Science_Project	4087
87	Dunston Checks In (1996)	http://dbpedia.org/resource/Dunston_Checks_In	8111
1554	Pillow Book, The (1995)	http://dbpedia.org/resource/The_Pillow_Book_(film)	7547
2373	Red Sonja (1985)	http://dbpedia.org/resource/Red_Sonja_(film)	6846
1979	Friday the 13th Part VI: Jason Lives (1986)	http://dbpedia.org/resource/Friday_the_13th_Part_VI:_Jason_Lives	14695
1270	Back to the Future (1985)	http://dbpedia.org/resource/Back_to_the_Future	6579
984	Pompatus of Love, The (1996)	http://dbpedia.org/resource/The_Pompatus_of_Love	10099
1682	Truman Show, The (1998)	http://dbpedia.org/resource/The_Truman_Show	5933
1162	Ruling Class, The (1972)	http://dbpedia.org/resource/The_Ruling_Class	8276
1980	Friday the 13th Part VII: The New Blood (1988)	http://dbpedia.org/resource/Friday_the_13th_Part_VII:_The_New_Blood	4292
3777	Nekromantik (1987)	http://dbpedia.org/resource/Nekromantik_2	9217
1163	Mina Tannenbaum (1994)	http://dbpedia.org/resource/Mina_Tannenbaum	9467
986	Fly Away Home (1996)	http://dbpedia.org/resource/Fly_Away_Home	5557
1164	Two or Three Things I Know About Her (1966)	http://dbpedia.org/resource/Two_or_Three_Things_I_Know_About_Her	11110
217	Babysitter, The (1995)	http://dbpedia.org/resource/The_Babysitter	3907
1271	Fried Green Tomatoes (1991)	http://dbpedia.org/resource/Fried_Green_Tomatoes	4276
88	Black Sheep (1996)	http://dbpedia.org/resource/Black_Sheep_(1996_film)	9529
218	Boys on the Side (1995)	http://dbpedia.org/resource/Boys_on_the_Side	13807
2886	Adventures of Elmo in Grouchland, The (1999)	http://dbpedia.org/resource/The_Adventures_of_Elmo_in_Grouchland	2178
3778	On Our Merry Way (1948)	http://dbpedia.org/resource/On_Our_Merry_Way	13979
367	Mask, The (1994)	http://dbpedia.org/resource/Mask_(film)	12475
2078	Jungle Book, The (1967)	http://dbpedia.org/resource/The_Jungle_Book_(1967_film)	11879
3287	Tigger Movie, The (2000)	http://dbpedia.org/resource/The_Tigger_Movie	1088
2494	Last Days, The (1998)	http://dbpedia.org/resource/Last_Days_(2005_film)	6151
1981	Friday the 13th Part VIII: Jason Takes Manhattan (1989)	http://dbpedia.org/resource/Friday_the_13th_Part_VIII:_Jason_Takes_Manhattan	10975
3923	Return of the Fly (1959)	http://dbpedia.org/resource/Return_of_the_Fly	12616
2888	Drive Me Crazy (1999)	http://dbpedia.org/resource/Drive_Me_Crazy	12736
3024	Piranha (1978)	http://dbpedia.org/resource/Piranha_(1978_film)	4204
1683	Wings of the Dove, The (1997)	http://dbpedia.org/resource/The_Wings_of_the_Dove_(1997_film)	6768
501	Naked (1993)	http://dbpedia.org/resource/Naked_(1993_film)	1930
3653	Endless Summer, The (1966)	http://dbpedia.org/resource/The_Endless_Summer	11463
2889	Mystery, Alaska (1999)	http://dbpedia.org/resource/Mystery,_Alaska	6071
1272	Patton (1970)	http://dbpedia.org/resource/Patton_(film)	5260
3025	Rough Night in Jericho (1967)	http://dbpedia.org/resource/Rough_Night_in_Jericho_(film)	10796
3525	Bachelor Party (1984)	http://dbpedia.org/resource/Bachelor_Party_(1984_film)	11756
2375	Money Pit, The (1986)	http://dbpedia.org/resource/The_Money_Pit	12823
3654	Guns of Navarone, The (1961)	http://dbpedia.org/resource/The_Guns_of_Navarone_(film)	7709
754	Gold Diggers: The Secret of Bear Mountain (1995)	http://dbpedia.org/resource/Gold_Diggers:_The_Secret_of_Bear_Mountain	5958
896	Wild Reeds (1994)	http://dbpedia.org/resource/Wild_Reeds	10406
2496	Blast from the Past (1999)	http://dbpedia.org/resource/Blast_from_the_Past_(film)	4031
2497	Message in a Bottle (1999)	http://dbpedia.org/resource/Message_in_a_Bottle_(film)	3802
2498	My Favorite Martian (1999)	http://dbpedia.org/resource/My_Favorite_Martian_(film)	3822
2616	Dick Tracy (1990)	http://dbpedia.org/resource/Dick_Tracy_(1990_film)	2373
3526	Parenthood (1989)	http://dbpedia.org/resource/Parenthood_(film)	10738
2890	Three Kings (1999)	http://dbpedia.org/resource/Three_Kings_(1999_film)	11681
3414	Love Is a Many-Splendored Thing (1955)	http://dbpedia.org/resource/Love_Is_a_Many-Splendored_Thing_(film)	13822
1556	Speed 2: Cruise Control (1997)	http://dbpedia.org/resource/Speed_2:_Cruise_Control	10300
2891	Happy, Texas (1999)	http://dbpedia.org/resource/Happy,_Texas_(film)	8233
1685	I Love You, I Love You Not (1996)	http://dbpedia.org/resource/I_Love_You,_I_Love_You_Not	9329
2500	Jawbreaker (1999)	http://dbpedia.org/resource/Jawbreaker_(film)	4231
2892	New Rose Hotel (1998)	http://dbpedia.org/resource/New_Rose_Hotel_(film)	9639
3781	Shaft in Africa (1973)	http://dbpedia.org/resource/Shaft_in_Africa	13916
3924	Pajama Party (1964)	http://dbpedia.org/resource/Pajama_Party_(film)	10238
2893	Plunkett & MaCleane (1999)	http://dbpedia.org/resource/Plunkett_&_Macleane	10014
3925	Stranger Than Paradise (1984)	http://dbpedia.org/resource/Stranger_Than_Paradise	1482
621	My Favorite Season (1993)	http://dbpedia.org/resource/My_Favorite_Season	5679
3782	Shaft's Big Score! (1972)	http://dbpedia.org/resource/Shaft's_Big_Score	14394
3926	Voyage to the Bottom of the Sea (1961)	http://dbpedia.org/resource/Voyage_to_the_Bottom_of_the_Sea	13835
3783	Croupier (1998)	http://dbpedia.org/resource/Croupier_(film)	3233
2376	View to a Kill, A (1985)	http://dbpedia.org/resource/A_View_to_a_Kill	8011
2501	October Sky (1999)	http://dbpedia.org/resource/October_Sky	302
1686	Red Corner (1997)	http://dbpedia.org/resource/Red_Corner	4308
3927	Fantastic Voyage (1966)	http://dbpedia.org/resource/Fantastic_Voyage	2119
2377	Lifeforce (1985)	http://dbpedia.org/resource/Lifeforce_(film)	3122
987	Bliss (1997)	http://dbpedia.org/resource/Bliss_(1985_film)	6621
1273	Down by Law (1986)	http://dbpedia.org/resource/Down_by_Law_(film)	4836
897	For Whom the Bell Tolls (1943)	http://dbpedia.org/resource/For_Whom_the_Bell_Tolls_(film)	12451
2741	No Mercy (1986)	http://dbpedia.org/resource/No_Mercy_(film)	9227
3928	Abbott and Costello Meet Frankenstein (1948)	http://dbpedia.org/resource/Abbott_and_Costello_Meet_Frankenstein	892
219	Cure, The (1995)	http://dbpedia.org/resource/Cure_(film)	11113
988	Grace of My Heart (1996)	http://dbpedia.org/resource/Grace_of_My_Heart	5770
2502	Office Space (1999)	http://dbpedia.org/resource/Office_Space	13946
502	Next Karate Kid, The (1994)	http://dbpedia.org/resource/The_Next_Karate_Kid	2318
3026	Slaughterhouse (1987)	http://dbpedia.org/resource/Slaughterhouse_(film)	10277
898	Philadelphia Story, The (1940)	http://dbpedia.org/resource/The_Philadelphia_Story_(film)	9808
1274	Akira (1988)	http://dbpedia.org/resource/Akira_(film)	2041
220	Castle Freak (1995)	http://dbpedia.org/resource/Castle_Freak	1394
3929	Bank Dick, The (1940)	http://dbpedia.org/resource/The_Bank_Dick	11276
899	Singin' in the Rain (1952)	http://dbpedia.org/resource/Singin'_in_the_Rain	13584
503	New Age, The (1994)	http://dbpedia.org/resource/The_New_Age_(film)	3313
3417	Crimson Pirate, The (1952)	http://dbpedia.org/resource/The_Crimson_Pirate	7544
3527	Predator (1987)	http://dbpedia.org/resource/Predator_(film)	3765
2504	200 Cigarettes (1999)	http://dbpedia.org/resource/200_Cigarettes	14618
626	Thin Line Between Love and Hate, A (1996)	http://dbpedia.org/resource/A_Thin_Line_Between_Love_and_Hate	11523
990	Maximum Risk (1996)	http://dbpedia.org/resource/Maximum_Risk	10378
2743	Native Son (1986)	http://dbpedia.org/resource/Native_Son_(1986_film)	5532
900	American in Paris, An (1951)	http://dbpedia.org/resource/An_American_in_Paris_(film)	13409
3528	Prince of Tides, The (1991)	http://dbpedia.org/resource/The_Prince_of_Tides	10357
2617	Mummy, The (1999)	http://dbpedia.org/resource/The_Mummy_(1999_film)	963
2744	Otello (1986)	http://dbpedia.org/resource/Otello_(1986_film)	6341
991	Michael Collins (1996)	http://dbpedia.org/resource/Michael_Collins_(film)	5942
2894	Romance (1999)	http://dbpedia.org/resource/Romance_(1999_film)	4855
1982	Halloween (1978)	http://dbpedia.org/resource/Halloween_(1978_film)	10293
1687	Jackal, The (1997)	http://dbpedia.org/resource/The_Jackal_(1997_film)	3132
368	Maverick (1994)	http://dbpedia.org/resource/Maverick_(film)	8921
89	Nick of Time (1995)	http://dbpedia.org/resource/Nick_of_Time_(film)	14116
3930	Creature From the Black Lagoon, The (1954)	http://dbpedia.org/resource/Creature_from_the_Black_Lagoon	12689
1167	Dear God (1996)	http://dbpedia.org/resource/Dear_God_(film)	967
992	Rich Man's Wife, The (1996)	http://dbpedia.org/resource/The_Rich_Man's_Wife	4723
3657	Pandora and the Flying Dutchman (1951)	http://dbpedia.org/resource/Pandora_and_the_Flying_Dutchman	2674
755	Kim (1950)	http://dbpedia.org/resource/Kim	5381
90	Journey of August King, The (1995)	http://dbpedia.org/resource/The_Journey_of_August_King	5024
3784	Kid, The (2000)	http://dbpedia.org/resource/Mad_Max_2	568
369	Mrs. Parker and the Vicious Circle (1994)	http://dbpedia.org/resource/Mrs._Parker_and_the_Vicious_Circle	7515
2896	Alvarez Kelly (1966)	http://dbpedia.org/resource/Alvarez_Kelly	12125
222	Circle of Friends (1995)	http://dbpedia.org/resource/Circle_of_Friends_(1995_film)	9583
92	Mary Reilly (1996)	http://dbpedia.org/resource/Mary_Reilly_(film)	5120
901	Funny Face (1957)	http://dbpedia.org/resource/Funny_Face	13665
2378	Police Academy (1984)	http://dbpedia.org/resource/Police_Academy_(film)	2151
1983	Halloween II (1981)	http://dbpedia.org/resource/Halloween_II_(2009_film)	10524
3028	Taming of the Shrew, The (1967)	http://dbpedia.org/resource/The_Taming_of_the_Shrew_(1967_film)	479
2379	Police Academy 2: Their First Assignment (1985)	http://dbpedia.org/resource/Police_Academy_2:_Their_First_Assignment	3228
3658	Quatermass and the Pit (1967)	http://dbpedia.org/resource/Quatermass_and_the_Pit_(film)	6553
93	Vampire in Brooklyn (1995)	http://dbpedia.org/resource/Vampire_in_Brooklyn	419
3529	Postman Always Rings Twice, The (1981)	http://dbpedia.org/resource/The_Postman_Always_Rings_Twice_(1981_film)	1621
2505	8MM (1999)	http://dbpedia.org/resource/8mm_(film)	5498
1984	Halloween III: Season of the Witch (1983)	http://dbpedia.org/resource/Halloween_III:_Season_of_the_Witch	6115
3029	Nighthawks (1981)	http://dbpedia.org/resource/Nighthawks_(film)	11549
2380	Police Academy 3: Back in Training (1986)	http://dbpedia.org/resource/Police_Academy_3:_Back_in_Training	13209
2898	Dark Half, The (1993)	http://dbpedia.org/resource/The_Dark_Half_(film)	6851
902	Breakfast at Tiffany's (1961)	http://dbpedia.org/resource/Breakfast_at_Tiffany's_(film)	5364
993	Infinity (1996)	http://dbpedia.org/resource/Infinity_(film)	9176
94	Beautiful Girls (1996)	http://dbpedia.org/resource/Beautiful_Girls_(film)	9000
1275	Highlander (1986)	http://dbpedia.org/resource/Highlander_(film)	4154
2079	Kidnapped (1960)	http://dbpedia.org/resource/Kidnapped_(1960_film)	3441
504	No Escape (1994)	http://dbpedia.org/resource/No_Escape_(1994_film)	8441
1985	Halloween 4: The Return of Michael Myers (1988)	http://dbpedia.org/resource/Halloween_4:_The_Return_of_Michael_Myers	3950
627	Last Supper, The (1995)	http://dbpedia.org/resource/The_Last_Supper_(1995_film)	5349
3030	Yojimbo (1961)	http://dbpedia.org/resource/Yojimbo_(film)	13781
2381	Police Academy 4: Citizens on Patrol (1987)	http://dbpedia.org/resource/Police_Academy_4:_Citizens_on_Patrol	4170
903	Vertigo (1958)	http://dbpedia.org/resource/Vertigo_(film)	858
2506	Other Sister, The (1999)	http://dbpedia.org/resource/The_Other_Sister	2681
2745	Mission, The (1986)	http://dbpedia.org/resource/The_Mission_(1986_film)	1490
1276	Cool Hand Luke (1967)	http://dbpedia.org/resource/Cool_Hand_Luke	1179
1986	Halloween 5: The Revenge of Michael Myers (1989)	http://dbpedia.org/resource/Halloween_5:_The_Revenge_of_Michael_Myers	11863
3031	Repossessed (1990)	http://dbpedia.org/resource/Repossessed_(film)	2486
223	Clerks (1994)	http://dbpedia.org/resource/Clerks_II	9018
2618	Castle, The (1997)	http://dbpedia.org/resource/The_Castle	2460
628	Primal Fear (1996)	http://dbpedia.org/resource/Primal_Fear_(film)	7177
2507	Breakfast of Champions (1999)	http://dbpedia.org/resource/Breakfast_of_Champions_(film)	3980
